mission_name,launch_date,time_from_launch_s,x_km,y_km,z_km,velocity_x_km_s,velocity_y_km_s,velocity_z_km_s,altitude_km,latitude_deg,longitude_deg,trajectory_source,rocket,launch_site,target_altitude_km,inclination_deg
OA-7 / Cygnus,2017-04-18,90.0,988.86886955073,-5542.691841528766,3090.4436427410074,1.3093629200980386,-0.07351679970330825,1.1544500146320915,44.48990807074627,28.762539048680075,,"modeled (gravity-turn analytic, Teofilatto et al. 2022)",Atlas V,"Cape Canaveral, USA",400.0,51.6
OA-7 / Cygnus,2017-04-18,95.0,995.593101689186,-5542.983496479988,3096.3799336893853,1.3749368383479088,-0.04109951090169725,1.2245134106280542,48.63826914819825,28.802618050170672,,"modeled (gravity-turn analytic, Teofilatto et al. 2022)",Atlas V,"Cape Canaveral, USA",400.0,51.6
OA-7 / Cygnus,2017-04-18,100.0,1002.6494024372505,-5543.10626520115,3102.6632805042905,1.4409122688528684,-0.005636555421797404,1.2942977034979481,52.87010026895171,28.845781149911485,,"modeled (gravity-turn analytic, Teofilatto et al. 2022)",Atlas V,"Cape Canaveral, USA",400.0,51.6
OA-7 / Cygnus,2017-04-18,105.0,1010.0400375656794,-5543.045388331706,3109.291770286035,1.5071959314365233,0.03273909829593592,1.3637583071648818,57.17405443703642,28.892060772224706,,"modeled (gravity-turn analytic, Teofilatto et al. 2022)",Atlas V,"Cape Canaveral, USA",400.0,51.6
OA-7 / Cygnus,2017-04-18,110.0,1017.7668698229473,-5542.78676515937,3116.2632506853747,1.573702535364303,0.07390144528778265,1.4328580023253683,61.53932516629276,28.941484626769846,,"modeled (gravity-turn analytic, Teofilatto et al. 2022)",Atlas V,"Cape Canaveral, USA",400.0,51.6
OA-7 / Cygnus,2017-04-18,115.0,1025.831398625352,-5542.316919197475,3123.5753647807123,1.6403539092830834,0.11773112954925109,1.5015659857567984,65.95563982860534,28.994076143143452,,"modeled (gravity-turn analytic, Teofilatto et al. 2022)",Atlas V,"Cape Canaveral, USA",400.0,51.6
OA-7 / Cygnus,2017-04-18,120.0,1034.2347937615268,-5541.622965949724,3131.2255795409023,1.707078243001994,0.16411512156414793,1.5698570612109948,70.4132506640693,29.049854847336153,,"modeled (gravity-turn analytic, Teofilatto et al. 2022)",Atlas V,"Cape Canaveral, USA",400.0,51.6
OA-7 / Cygnus,2017-04-18,125.0,1042.9779264527442,-5540.692583047902,3139.2112119861577,1.7738094037999954,0.21294637023708723,1.6377109324441,74.90292614095843,29.10883670867567,,"modeled (gravity-turn analytic, Teofilatto et al. 2022)",Atlas V,"Cape Canaveral, USA",400.0,51.6
OA-7 / Cygnus,2017-04-18,130.0,1052.0613982207892,-5539.5139786066175,3147.529452184843,1.8404863563889924,0.26412356691155237,1.7051115884224957,79.41593878226193,29.17103446771057,,"modeled (gravity-turn analytic, Teofilatto et al. 2022)",Atlas V,"Cape Canaveral, USA",400.0,51.6
OA-7 / Cygnus,2017-04-18,135.0,1061.4855630656498,-5538.075867791451,3156.177380988259,1.9070526133452617,0.31755071583320627,1.772046790376705,83.94405630629991,29.236457890022656,,"modeled (gravity-turn analytic, Teofilatto et al. 2022)",Atlas V,"Cape Canaveral, USA",400.0,51.6
OA-7 / Cygnus,2017-04-18,140.0,1071.2505538986727,-5536.367441381082,3165.1519903257595,1.9734557813408369,0.3731369991554264,1.838507582625779,88.4795277582253,29.305114066716214,,"modeled (gravity-turn analytic, Teofilatto et al. 2022)",Atlas V,"Cape Canaveral, USA",400.0,51.6
OA-7 / Cygnus,2017-04-18,145.0,1081.356298769182,-5534.37834498511,3174.4501947706613,2.03964713106555,0.43079636879285205,1.9044879214047952,93.01507280800986,29.377007606586027,,"modeled (gravity-turn analytic, Teofilatto et al. 2022)",Atlas V,"Cape Canaveral, USA",400.0,51.6
OA-7 / Cygnus,2017-04-18,150.0,1091.80254075433,-5532.098655904554,3184.068846838047,2.1055812174081803,0.490447296384458,1.969984315634597,97.54387138820975,29.452140860611337,,"modeled (gravity-turn analytic, Teofilatto et al. 2022)",Atlas V,"Cape Canaveral, USA",400.0,51.6
OA-7 / Cygnus,2017-04-18,155.0,1102.5888563539513,-5529.518855759243,3194.0047491220093,2.171215550605535,0.5520126360908715,2.0349954951948384,102.05954792714321,29.530514137613835,,"modeled (gravity-turn analytic, Teofilatto et al. 2022)",Atlas V,"Cape Canaveral, USA",400.0,51.6
OA-7 / Cygnus,2017-04-18,160.0,1113.714666183711,-5526.629815881869,3204.254661422435,2.236510286516115,0.6154192140670177,2.0995221900125918,106.55616272671188,29.612125829897543,,"modeled (gravity-turn analytic, Teofilatto et al. 2022)",Atlas V,"Cape Canaveral, USA",400.0,51.6
OA-7 / Cygnus,2017-04-18,165.0,1125.179250987736,-5523.422776799696,3214.8153124145533,2.3014279502536676,0.6805976497827351,2.163566877060753,111.02820139979752,29.696972591216245,,"modeled (gravity-turn analytic, Teofilatto et al. 2022)",Atlas V,"Cape Canaveral, USA",400.0,51.6
OA-7 / Cygnus,2017-04-18,170.0,1136.98176566079,-5519.889323049287,3225.683407405392,2.3659331906652596,0.7474822697153602,2.2271335366870786,115.47055812738493,29.78504950288913,,"modeled (gravity-turn analytic, Teofilatto et al. 2022)",Atlas V,"Cape Canaveral, USA",400.0,51.6
OA-7 / Cygnus,2017-04-18,175.0,1149.1212455632553,-5516.021373403991,3236.8556319261934,2.429992561346958,0.8160107053842606,2.290227540774812,119.87852866618006,29.876350145607283,,"modeled (gravity-turn analytic, Teofilatto et al. 2022)",Atlas V,"Cape Canaveral, USA",400.0,51.6
OA-7 / Cygnus,2017-04-18,180.0,1161.5966193090892,-5511.811164133264,3248.3286609135707,2.4935743118084304,0.8861237419030122,2.352855474972111,124.24780131458853,29.970866735149567,,"modeled (gravity-turn analytic, Teofilatto et al. 2022)",Atlas V,"Cape Canaveral, USA",400.0,51.6
OA-7 / Cygnus,2017-04-18,185.0,1174.4067194799761,-5507.25122710134,3260.099163705059,2.556648196844199,0.957765253639052,2.4150249561596366,128.57444114746784,30.068590246924025,,"modeled (gravity-turn analytic, Teofilatto et al. 2022)",Atlas V,"Cape Canaveral, USA",400.0,51.6
OA-7 / Cygnus,2017-04-18,190.0,1187.5502884206821,-5502.334377834628,3272.163806422892,2.6191853161892054,1.0308819548291457,2.476744544697617,132.8548805887616,30.16951047939664,,"modeled (gravity-turn analytic, Teofilatto et al. 2022)",Atlas V,"Cape Canaveral, USA",400.0,51.6
OA-7 / Cygnus,2017-04-18,195.0,1201.025984822665,-5497.053705314675,3284.5192559254465,2.6811579650689974,1.1054231555305705,2.5380236681791093,137.08591237054375,30.273616118627768,,"modeled (gravity-turn analytic, Teofilatto et al. 2022)",Atlas V,"Cape Canaveral, USA",400.0,51.6
OA-7 / Cygnus,2017-04-18,200.0,1214.8323927484093,-5491.402560195783,3297.162186240604,2.742539490412768,1.1813406168627814,2.5988725213605384,141.26468289779044,30.380894823313795,,"modeled (gravity-turn analytic, Teofilatto et al. 2022)",Atlas V,"Cape Canaveral, USA",400.0,51.6
OA-7 / Cygnus,2017-04-18,205.0,1228.9680289967162,-5485.374532632566,3310.08927958159,2.8033041428932344,1.258588580993362,2.6593019061976344,145.3886739244151,30.491333312526407,,"modeled (gravity-turn analytic, Teofilatto et al. 2022)",Atlas V,"Cape Canaveral, USA",400.0,51.6
OA-7 / Cygnus,2017-04-18,210.0,1243.4313462403093,-5478.963445967288,3323.2972275159946,2.863426974632272,1.337123515157206,2.7193232164194225,149.45569696526306,30.604917387738794,,"modeled (gravity-turn analytic, Teofilatto et al. 2022)",Atlas V,"Cape Canaveral, USA",400.0,51.6
OA-7 / Cygnus,2017-04-18,215.0,1258.2207365927147,-5472.163350935164,3336.7827328474814,2.9228837474168574,1.416903862730373,2.7789484321575997,153.46388856774766,30.72163195517026,,"modeled (gravity-turn analytic, Teofilatto et al. 2022)",Atlas V,"Cape Canaveral, USA",400.0,51.6
OA-7 / Cygnus,2017-04-18,220.0,1273.334540547392,-5464.968512730238,3350.5425157075315,2.9816508110900006,1.497890020857694,2.8381900085394878,157.41170281354024,30.84146110314511,,"modeled (gravity-turn analytic, Teofilatto et al. 2022)",Atlas V,"Cape Canaveral, USA",400.0,51.6
OA-7 / Cygnus,2017-04-18,225.0,1288.7710497784442,-5457.373399347312,3364.573312630687,3.039705010341903,1.5800442351280537,2.8970608231284123,161.2979002583791,30.964388124640333,,"modeled (gravity-turn analytic, Teofilatto et al. 2022)",Atlas V,"Cape Canaveral, USA",400.0,51.6
OA-7 / Cygnus,2017-04-18,230.0,1304.5285109110707,-5449.372667441396,3378.8718760288975,3.097023581017655,1.6633305873736925,2.9555740815516782,165.12153524497762,31.09039555100476,,"modeled (gravity-turn analytic, Teofilatto et al. 2022)",Atlas V,"Cape Canaveral, USA",400.0,51.6
OA-7 / Cygnus,2017-04-18,235.0,1320.6051271419271,-5440.961162394938,3393.434975746619,3.153584109513014,1.7477146990850172,3.013743388194098,168.8819557648347,31.21946513931177,,"modeled (gravity-turn analytic, Teofilatto et al. 2022)",Atlas V,"Cape Canaveral, USA",400.0,51.6
OA-7 / Cygnus,2017-04-18,240.0,1336.9990622178177,-5432.133909849523,3408.2594006946374,3.209364453802051,1.833163643919682,3.0715827044128585,172.5787967150245,31.351577893047306,,"modeled (gravity-turn analytic, Teofilatto et al. 2022)",Atlas V,"Cape Canaveral, USA",400.0,51.6
OA-7 / Cygnus,2017-04-18,245.0,1353.7084467102873,-5422.8861066062655,3423.3419631004763,3.2643426562879756,1.919645914012382,3.129106280858477,176.2119745544262,31.486714100476625,,"modeled (gravity-turn analytic, Teofilatto et al. 2022)",Atlas V,"Cape Canaveral, USA",400.0,51.6
OA-7 / Cygnus,2017-04-18,250.0,1370.7313779258081,-5413.213111108086,3438.679494894842,3.3184968774356642,2.007131351114848,3.186328623007447,179.7816763265923,31.62485332102121,,"modeled (gravity-turn analytic, Teofilatto et al. 2022)",Atlas V,"Cape Canaveral, USA",400.0,51.6
OA-7 / Cygnus,2017-04-18,255.0,1388.0659218960295,-5403.1104348650215,3454.268846966111,3.371805325555288,2.0955911009036403,3.2432644451708104,183.2883514001776,31.765974385335248,,"modeled (gravity-turn analytic, Teofilatto et al. 2022)",Atlas V,"Cape Canaveral, USA",400.0,51.6
OA-7 / Cygnus,2017-04-18,260.0,1405.7101155106427,-5392.573741998895,3470.1068912578694,3.424246238143426,2.1849973913278813,3.2999287424106853,186.73271146421706,31.910055378539326,,"modeled (gravity-turn analytic, Teofilatto et al. 2022)",Atlas V,"Cape Canaveral, USA",400.0,51.6
OA-7 / Cygnus,2017-04-18,265.0,1423.6619690753892,-5381.5988425175265,3486.1905213475375,3.475797819802187,2.2753234786556424,3.3563367556081385,190.11572466818328,32.05707363749109,,"modeled (gravity-turn analytic, Teofilatto et al. 2022)",Atlas V,"Cape Canaveral, USA",400.0,51.6
OA-7 / Cygnus,2017-04-18,270.0,1441.9194707561603,-5370.181685740218,3502.5166553932877,3.5264381785559586,2.3665436077512436,3.412503930885123,193.43861162562962,32.207005760832644,,"modeled (gravity-turn analytic, Teofilatto et al. 2022)",Atlas V,"Cape Canaveral, USA",400.0,51.6
OA-7 / Cygnus,2017-04-18,275.0,1460.4805851604892,-5358.318353623056,3519.0822319210615,3.576145277405419,2.458632958356631,3.468445897868067,196.7028363326655,32.359827571784784,,"modeled (gravity-turn analytic, Teofilatto et al. 2022)",Atlas V,"Cape Canaveral, USA",400.0,51.6
OA-7 / Cygnus,2017-04-18,280.0,1479.3432542273026,-5346.005054832348,3535.8842086853547,3.624896883339122,2.5515676001320364,3.524178442568799,199.91009981247387,32.5155140965524,,"modeled (gravity-turn analytic, Teofilatto et al. 2022)",Atlas V,"Cape Canaveral, USA",400.0,51.6
OA-7 / Cygnus,2017-04-18,285.0,1498.5053998150688,-5333.238123712783,3552.919565201256,3.672670559374062,2.6453243249108493,3.579717572175149,203.0623401118197,32.67403954404468,,"modeled (gravity-turn analytic, Teofilatto et al. 2022)",Atlas V,"Cape Canaveral, USA",400.0,51.6
OA-7 / Cygnus,2017-04-18,290.0,1517.9649250045356,-5320.014015548528,3570.185302515569,3.719443617522603,2.7398806007804515,3.6350794909300874,206.16172753925036,32.835377281691294,,"modeled (gravity-turn analytic, Teofilatto et al. 2022)",Atlas V,"Cape Canaveral, USA",400.0,51.6
OA-7 / Cygnus,2017-04-18,295.0,1537.7197175577599,-5306.32930185029,3587.6784456299865,3.7651930719629387,2.8352145284519907,3.6902805763416135,209.21066189540818,32.99949982619096,,"modeled (gravity-turn analytic, Teofilatto et al. 2022)",Atlas V,"Cape Canaveral, USA",400.0,51.6
OA-7 / Cygnus,2017-04-18,300.0,1557.767647655578,-5292.180665954907,3605.396039060448,3.809895603127044,2.9313047964942167,3.7453373637258656,212.2117649487939,33.166378788563975,,"modeled (gravity-turn analytic, Teofilatto et al. 2022)",Atlas V,"Cape Canaveral, USA",400.0,51.6
OA-7 / Cygnus,2017-04-18,305.0,1578.1065678495427,-5277.564898833741,3623.335145175403,3.8535275187850013,3.0281306430762376,3.800266525203875,215.16787503460733,33.3359848349455,,"modeled (gravity-turn analytic, Teofilatto et al. 2022)",Atlas V,"Cape Canaveral, USA",400.0,51.6
OA-7 / Cygnus,2017-04-18,310.0,1598.7343160561882,-5262.478897603854,3641.4928471255184,3.8960647521754876,3.125671724440386,3.8550849253008037,218.08204705474742,33.50828766299604,,"modeled (gravity-turn analytic, Teofilatto et al. 2022)",Atlas V,"Cape Canaveral, USA",400.0,51.6
OA-7 / Cygnus,2017-04-18,315.0,1619.6487163342338,-5246.919662685018,3659.866248639661,3.9374828336338346,3.223908056673175,3.9098096167088747,220.9575491730565,33.68325596293958,,"modeled (gravity-turn analytic, Teofilatto et al. 2022)",Atlas V,"Cape Canaveral, USA",400.0,51.6
OA-7 / Cygnus,2017-04-18,320.0,1640.8475810754312,-5230.884294039364,3678.4524752601424,3.977756847182406,3.3228199921246557,3.964457805969717,223.7978599252528,33.860857389854054,,"modeled (gravity-turn analytic, Teofilatto et al. 2022)",Atlas V,"Cape Canaveral, USA",400.0,51.6
OA-7 / Cygnus,2017-04-18,325.0,1662.3287094122143,-5214.369988922809,3697.248671456073,4.016861415163962,3.4223881534101777,4.019046862519153,226.60666331492413,34.04105850333787,,"modeled (gravity-turn analytic, Teofilatto et al. 2022)",Atlas V,"Cape Canaveral, USA",400.0,51.6
OA-7 / Cygnus,2017-04-18,330.0,1684.0898852093064,-5197.374038967741,3716.251997020095,4.054770662620977,3.522593416157755,4.073594284211876,229.38784276495275,34.22382470519582,,"modeled (gravity-turn analytic, Teofilatto et al. 2022)",Atlas V,"Cape Canaveral, USA",400.0,51.6
OA-7 / Cygnus,2017-04-18,335.0,1706.12888042401,-5179.893828364168,3735.459630375346,4.091458219993576,3.623416801679454,4.128117742610733,232.14548109761196,34.40912021293708,,"modeled (gravity-turn analytic, Teofilatto et al. 2022)",Atlas V,"Cape Canaveral, USA",400.0,51.6
OA-7 / Cygnus,2017-04-18,340.0,1728.4434567895992,-5161.926832003355,3754.8687698305316,4.126897216679166,3.724839397219048,4.182635104143655,234.8838589511961,34.596908019451604,,"modeled (gravity-turn analytic, Teofilatto et al. 2022)",Atlas V,"Cape Canaveral, USA",400.0,51.6
OA-7 / Cygnus,2017-04-18,345.0,1751.0313650474616,-5143.470613400864,3774.476631778157,4.161060238006793,3.8268423533534635,4.2371643750230055,237.6074506372534,34.78714983444952,,"modeled (gravity-turn analytic, Teofilatto et al. 2022)",Atlas V,"Cape Canaveral, USA",400.0,51.6
OA-7 / Cygnus,2017-04-18,350.0,1773.8903471739513,-5124.522822826303,3794.2804526200102,4.193919331896678,3.9294067897880582,4.291723739271696,240.3209230058491,34.979806045954284,,"modeled (gravity-turn analytic, Teofilatto et al. 2022)",Atlas V,"Cape Canaveral, USA",400.0,51.6
OA-7 / Cygnus,2017-04-18,355.0,1797.0181304325372,-5105.081196505323,3814.2774810569863,4.2254459767410895,4.032513796720134,4.346331504753513,243.0291273912998,35.17483562064686,,"modeled (gravity-turn analytic, Teofilatto et al. 2022)",Atlas V,"Cape Canaveral, USA",400.0,51.6
OA-7 / Cygnus,2017-04-18,360.0,1820.412430610475,-5085.143554692696,3834.4649812357716,4.255611087324893,4.136144348124673,4.40100613266555,245.73709917166593,35.37219607184336,,"modeled (gravity-turn analytic, Teofilatto et al. 2022)",Atlas V,"Cape Canaveral, USA",400.0,51.6
OA-7 / Cygnus,2017-04-18,365.0,1844.0709556288043,-5064.707799586396,3854.840236308542,4.284385025692973,4.240279210626207,4.455766272385772,248.45005760727997,35.571843428876406,,"modeled (gravity-turn analytic, Teofilatto et al. 2022)",Atlas V,"Cape Canaveral, USA",400.0,51.6
OA-7 / Cygnus,2017-04-18,370.0,1867.9914022003597,-5043.771915409947,3875.400544194102,4.311737578494877,4.3448989250164525,4.5106307174566735,251.1734008873001,35.77373215202375,,"modeled (gravity-turn analytic, Teofilatto et al. 2022)",Atlas V,"Cape Canaveral, USA",400.0,51.6
OA-7 / Cygnus,2017-04-18,375.0,1892.1714614534264,-5022.333965932945,3896.1432234805466,4.337637964051566,4.4499837242063345,4.565618427697665,253.91270750189153,35.977815115072275,,"modeled (gravity-turn analytic, Teofilatto et al. 2022)",Atlas V,"Cape Canaveral, USA",400.0,51.6
OA-7 / Cygnus,2017-04-18,380.0,1916.6088117464813,-5000.3920954149025,3917.065604768215,4.362054825715279,4.55551351018644,4.620748494534093,256.6737280622773,36.18404349126257,,"modeled (gravity-turn analytic, Teofilatto et al. 2022)",Atlas V,"Cape Canaveral, USA",400.0,51.6
OA-7 / Cygnus,2017-04-18,385.0,1941.3011182703824,-4977.9445279395,3938.165029791801,4.384956235797437,4.661467801325496,4.676040133018199,259.4623820744948,36.39236669054652,,"modeled (gravity-turn analytic, Teofilatto et al. 2022)",Atlas V,"Cape Canaveral, USA",400.0,51.6
OA-7 / Cygnus,2017-04-18,390.0,1966.2460372476482,-4954.989565301286,3959.4388557064785,4.406309716266492,4.767825647190016,4.731512707679121,262.2847579393961,36.60273233091832,,"modeled (gravity-turn analytic, Teofilatto et al. 2022)",Atlas V,"Cape Canaveral, USA",400.0,51.6
OA-7 / Cygnus,2017-04-18,395.0,1991.4412184625173,-4931.525585420401,3980.884457508368,4.426082258402914,4.874565552892391,4.787185747163558,265.1471118139156,36.815086196195914,,"modeled (gravity-turn analytic, Teofilatto et al. 2022)",Atlas V,"Cape Canaveral, USA",400.0,51.6
OA-7 / Cygnus,2017-04-18,400.0,2016.8843002200213,-4907.551044485778,4002.4992223760173,4.444240315283093,4.981665460358942,4.843078887784417,268.0558620698391,37.029372134527804,,"modeled (gravity-turn analytic, Teofilatto et al. 2022)",Atlas V,"Cape Canaveral, USA",400.0,51.6
OA-7 / Cygnus,2017-04-18,405.0,2042.5729168617966,-4883.0644737499615,4024.280557677318,4.460749836370417,5.089102649968173,4.899211911036153,271.01759155492726,37.2455320531588,,"modeled (gravity-turn analytic, Teofilatto et al. 2022)",Atlas V,"Cape Canaveral, USA",400.0,51.6
OA-7 / Cygnus,2017-04-18,410.0,2068.5046879442557,-4858.064482691577,4046.2258785635227,4.475576277236218,5.19685372596924,4.955604688821717,274.03903663597384,37.46350577836186,,"modeled (gravity-turn analytic, Teofilatto et al. 2022)",Atlas V,"Cape Canaveral, USA",400.0,51.6
OA-7 / Cygnus,2017-04-18,415.0,2094.6772207211397,-4832.5497579409375,4068.332610490399,4.488684630379534,5.304894545400919,5.012277186785134,277.1270857867304,37.68323101445608,,"modeled (gravity-turn analytic, Teofilatto et al. 2022)",Atlas V,"Cape Canaveral, USA",400.0,51.6
OA-7 / Cygnus,2017-04-18,420.0,2121.0881147372725,-4806.519061304356,4090.5981940443608,4.500039464267579,5.413200136050031,5.069249479096132,280.28877958790594,37.90464331837943,,"modeled (gravity-turn analytic, Teofilatto et al. 2022)",Atlas V,"Cape Canaveral, USA",400.0,51.6
OA-7 / Cygnus,2017-04-18,425.0,2147.7349639071554,-4779.971228662291,4113.020086973451,4.509604963003624,5.521744624395673,5.126541750369133,283.53130890548465,38.12767605597689,,"modeled (gravity-turn analytic, Teofilatto et al. 2022)",Atlas V,"Cape Canaveral, USA",400.0,51.6
OA-7 / Cygnus,2017-04-18,430.0,2174.6153500575133,-4752.9051735919265,4135.59575725185,4.517344949061284,5.6305012069578915,5.184174238034071,286.8620080466008,38.352260294381075,,"modeled (gravity-turn analytic, Teofilatto et al. 2022)",Atlas V,"Cape Canaveral, USA",400.0,51.6
OA-7 / Cygnus,2017-04-18,435.0,2201.7268524639844,-4725.3198838717,4158.322693482687,4.523222940945745,5.739442050248771,5.24216726324782,290.28835842663045,38.5783248133132,,"modeled (gravity-turn analytic, Teofilatto et al. 2022)",Atlas V,"Cape Canaveral, USA",400.0,51.6
OA-7 / Cygnus,2017-04-18,440.0,2229.0670350541877,-4697.214425246806,4181.198390249862,4.5272021966930085,5.848538271099549,5.30054117357418,293.81797452882967,38.805795962899936,,"modeled (gravity-turn analytic, Teofilatto et al. 2022)",Atlas V,"Cape Canaveral, USA",400.0,51.6
OA-7 / Cygnus,2017-04-18,445.0,2256.633449240499,-4668.587940782852,4204.220351204656,4.5292457725404,5.957759864803725,5.359316337621113,297.4586023816745,39.0345976320005,,"modeled (gravity-turn analytic, Teofilatto et al. 2022)",Atlas V,"Cape Canaveral, USA",400.0,51.6
OA-7 / Cygnus,2017-04-18,450.0,2284.423638808001,-4639.439649394734,4227.38609441537,4.52931658933432,6.067075625502395,5.418513147497148,301.21811955886125,39.26465123196264,,"modeled (gravity-turn analytic, Teofilatto et al. 2022)",Atlas V,"Cape Canaveral, USA",400.0,51.6
OA-7 / Cygnus,2017-04-18,455.0,2312.435143668033,-4609.768844573839,4250.693156397488,4.527377504092394,6.176453070355996,5.478152016433784,305.1045341598315,39.49587567409421,,"modeled (gravity-turn analytic, Teofilatto et al. 2022)",Atlas V,"Cape Canaveral, USA",400.0,51.6
OA-7 / Cygnus,2017-04-18,460.0,2340.665490438613,-4579.574898412851,4274.13908166345,4.523391374479583,6.285858410688819,5.53825331813102,309.12597357193795,39.72818726006976,,"modeled (gravity-turn analytic, Teofilatto et al. 2022)",Atlas V,"Cape Canaveral, USA",400.0,51.6
OA-7 / Cygnus,2017-04-18,465.0,2369.1122050743293,-4548.85725977994,4297.721437436828,4.517321142975016,6.395256451943293,5.598837401144177,313.2906924949946,39.96149971765263,,"modeled (gravity-turn analytic, Teofilatto et al. 2022)",Atlas V,"Cape Canaveral, USA",400.0,51.6
OA-7 / Cygnus,2017-04-18,470.0,2397.772800083272,-4517.615455889686,4321.437798323658,4.509129926674825,6.504610570885581,5.659924538551181,317.60705521096463,40.19572408707992,,"modeled (gravity-turn analytic, Teofilatto et al. 2022)",Atlas V,"Cape Canaveral, USA",400.0,51.6
OA-7 / Cygnus,2017-04-18,475.0,2426.644774436624,-4485.849092959955,4345.285746224806,4.498781112453756,6.613882658056421,5.721534902644433,322.0835308821511,40.43076868791011,,"modeled (gravity-turn analytic, Teofilatto et al. 2022)",Atlas V,"Cape Canaveral, USA",400.0,51.6
OA-7 / Cygnus,2017-04-18,480.0,2455.725618571741,-4453.557855710092,4369.262876126033,4.486238461121233,6.723033045489686,5.783688553965078,326.7286935511968,40.666539120583565,,"modeled (gravity-turn analytic, Teofilatto et al. 2022)",Atlas V,"Cape Canaveral, USA",400.0,51.6
OA-7 / Cygnus,2017-04-18,485.0,2485.012819419735,-4420.741506768419,4393.366801895017,4.471466219047538,6.832020435939509,5.846405429241116,331.5512221410845,40.902938270926505,,"modeled (gravity-turn analytic, Teofilatto et al. 2022)",Atlas V,"Cape Canaveral, USA",400.0,51.6
OA-7 / Cygnus,2017-04-18,490.0,2514.5038565411633,-4387.399887099022,4417.5951515090155,4.454429235516122,6.940801862628166,5.909705302664376,336.55989088888543,41.13986626939388,,"modeled (gravity-turn analytic, Teofilatto et al. 2022)",Atlas V,"Cape Canaveral, USA",400.0,51.6
OA-7 / Cygnus,2017-04-18,495.0,2544.196201373771,-4353.532920133411,4441.945567218203,4.435093083043794,7.049332642326089,5.973607739794359,341.7635662211634,41.37722046272544,,"modeled (gravity-turn analytic, Teofilatto et al. 2022)",Atlas V,"Cape Canaveral, USA",400.0,51.6
OA-7 / Cygnus,2017-04-18,500.0,2574.087322232975,-4319.1406095532075,4466.415710808715,4.413424196854452,7.157566313376844,6.038132088434752,347.17120478371197,41.61489543881167,,"modeled (gravity-turn analytic, Teofilatto et al. 2022)",Atlas V,"Cape Canaveral, USA",400.0,51.6
OA-7 / Cygnus,2017-04-18,505.0,2604.1746729935003,-4284.223038969511,4491.003249468439,4.389390018664755,7.265454630615716,6.10329742141708,352.79183351429043,41.85278297160114,,"modeled (gravity-turn analytic, Teofilatto et al. 2022)",Atlas V,"Cape Canaveral, USA",400.0,51.6
OA-7 / Cygnus,2017-04-18,510.0,2634.4556977748557,-4248.78037291728,4515.705861644179,4.362959147222855,7.3729475134915985,6.169122511226144,358.63454946737886,42.0907720509063,,"modeled (gravity-turn analytic, Teofilatto et al. 2022)",Atlas V,"Cape Canaveral, USA",400.0,51.6
OA-7 / Cygnus,2017-04-18,515.0,2664.927835790715,-4212.812857831812,4540.521243094554,4.334101497373599,7.4799929982372,6.235625803591775,364.70851981417854,42.328748918166596,,"modeled (gravity-turn analytic, Teofilatto et al. 2022)",Atlas V,"Cape Canaveral, USA",400.0,51.6
OA-7 / Cygnus,2017-04-18,520.0,2695.5885258378285,-4176.320822946349,4565.447112478092,4.30278846764733,7.586537196540298,6.302825388768975,371.0229813338528,42.56659710625053,,"modeled (gravity-turn analytic, Teofilatto et al. 2022)",Atlas V,"Cape Canaveral, USA",400.0,51.6
OA-7 / Cygnus,2017-04-18,525.0,2726.4351986349134,-4139.304679973188,4590.48120169083,4.268993114274435,7.6925243029819965,6.370738941485624,377.5872238771277,42.80419743477123,,"modeled (gravity-turn analytic, Teofilatto et al. 2022)",Atlas V,"Cape Canaveral, USA",400.0,51.6
OA-7 / Cygnus,2017-04-18,530.0,2757.465277884452,-4101.764924350013,4615.621257358181,4.2326903359961845,7.797896578795755,6.439383682023411,384.4105853958442,43.04142805203257,,"modeled (gravity-turn analytic, Teofilatto et al. 2022)",Atlas V,"Cape Canaveral, USA",400.0,51.6
OA-7 / Cygnus,2017-04-18,535.0,2788.67618091957,-4063.702133674196,4640.865040968641,4.193857067164724,7.9025943477408385,6.508776340038978,391.50244399856786,43.27816449235085,,"modeled (gravity-turn analytic, Teofilatto et al. 2022)",Atlas V,"Cape Canaveral, USA",400.0,51.6
OA-7 / Cygnus,2017-04-18,540.0,2820.0653201606888,-4025.116969343388,4666.2103309687745,4.1524724765296215,8.006555995553162,6.578933110790516,398.87221348855996,43.514279736919626,,"modeled (gravity-turn analytic, Teofilatto et al. 2022)",Atlas V,"Cape Canaveral, USA",400.0,51.6
OA-7 / Cygnus,2017-04-18,545.0,2848.021117757236,-3982.193399922002,4686.086025527242,3.987933579242366,8.01288553582589,6.442539050951371,398.9192045932033,43.746058072050005,,"modeled (gravity-turn analytic, Teofilatto et al. 2022)",Atlas V,"Cape Canaveral, USA",400.0,51.6
OA-7 / Cygnus,2017-04-18,550.0,2875.4603627695687,-3939.5013927733626,4705.441977499648,3.825431673101804,8.014020525668455,6.307204285498773,398.9661956978466,43.97262814787766,,"modeled (gravity-turn analytic, Teofilatto et al. 2022)",Atlas V,"Cape Canaveral, USA",400.0,51.6
OA-7 / Cygnus,2017-04-18,555.0,2902.386631883992,-3897.054799020117,4724.286230423851,3.6650709236406067,8.010067115613495,6.172962527454832,399.01318680248994,44.19402879261331,,"modeled (gravity-turn analytic, Teofilatto et al. 2022)",Atlas V,"Cape Canaveral, USA",400.0,51.6
